A, Index, Time
2996, 2996, 34
2997, 2997, 36
2998, 2998, 34
2999, 2999, 34
3000, 3000, 34
3001, 3001, 197
3002, 3002, 34
3003, 3003, 34
3004, 3004, 34
3005, 3005, 36
3006, 3006, 34
3007, 3007, 34
3008, 3008, 34
3009, 3009, 188
3010, 3010, 34
3011, 3011, 34
3012, 3012, 34
3013, 3013, 36
3014, 3014, 34
3015, 3015, 34
3016, 3016, 34
3017, 3017, 187
3018, 3018, 34
3019, 3019, 34
3020, 3020, 34
3021, 3021, 36
3022, 3022, 34
3023, 3023, 34
3024, 3024, 34
3025, 3025, 186
3026, 3026, 34
3027, 3027, 34
3028, 3028, 34
3029, 3029, 36
3030, 3030, 34
3031, 3031, 34
3032, 3032, 34
3033, 3033, 188
3034, 3034, 34
3035, 3035, 34
3036, 3036, 34
3037, 3037, 36
3038, 3038, 34
3039, 3039, 34
3040, 3040, 34
3041, 3041, 188
3042, 3042, 34
3043, 3043, 34
3044, 3044, 34
3045, 3045, 36
3046, 3046, 34
3047, 3047, 34
3048, 3048, 34
3049, 3049, 188
3050, 3050, 34
3051, 3051, 34
3052, 3052, 34
3053, 3053, 36
3054, 3054, 34
3055, 3055, 34
3056, 3056, 34
3057, 3057, 188
3058, 3058, 34
3059, 3059, 34
3060, 3060, 34
3061, 3061, 36
3062, 3062, 34
3063, 3063, 34
3064, 3064, 34
3065, 3065, 188
3066, 3066, 34
3067, 3067, 34
3068, 3068, 34
3069, 3069, 36
3070, 3070, 34
3071, 3071, 34
3072, 3072, 34
3073, 3073, 194
3074, 3074, 34
3075, 3075, 34
3076, 3076, 34
3077, 3077, 36
3078, 3078, 34
3079, 3079, 34
3080, 3080, 34
3081, 3081, 194
3082, 3082, 34
3083, 3083, 34
3084, 3084, 34
3085, 3085, 36
3086, 3086, 34
3087, 3087, 34
3088, 3088, 34
3089, 3089, 196
3090, 3090, 34
3091, 3091, 34
3092, 3092, 34
3093, 3093, 36
3094, 3094, 34
3095, 3095, 34
3096, 3096, 34
3097, 3097, 194
3098, 3098, 34
3099, 3099, 34
3100, 3100, 34
3101, 3101, 36
3102, 3102, 34
3103, 3103, 34
3104, 3104, 34
3105, 3105, 195
3106, 3106, 34
3107, 3107, 34
3108, 3108, 34
3109, 3109, 36
3110, 3110, 34
3111, 3111, 34
3112, 3112, 34
3113, 3113, 195
3114, 3114, 34
3115, 3115, 34
3116, 3116, 34
3117, 3117, 36
3118, 3118, 34
3119, 3119, 34
3120, 3120, 34
3121, 3121, 194
3122, 3122, 34
3123, 3123, 34
3124, 3124, 34
3125, 3125, 36
3126, 3126, 34
3127, 3127, 34
3128, 3128, 34
3129, 3129, 194
3130, 3130, 34
3131, 3131, 34
3132, 3132, 34
3133, 3133, 36
3134, 3134, 34
3135, 3135, 34
3136, 3136, 34
3137, 3137, 190
3138, 3138, 34
3139, 3139, 34
3140, 3140, 34
3141, 3141, 36
3142, 3142, 34
3143, 3143, 34
3144, 3144, 34
3145, 3145, 189
3146, 3146, 34
3147, 3147, 34
3148, 3148, 34
3149, 3149, 36
3150, 3150, 34
3151, 3151, 34
3152, 3152, 34
3153, 3153, 190
3154, 3154, 34
3155, 3155, 34
3156, 3156, 34
3157, 3157, 36
3158, 3158, 34
3159, 3159, 34
3160, 3160, 34
3161, 3161, 190
3162, 3162, 34
3163, 3163, 34
3164, 3164, 34
3165, 3165, 36
3166, 3166, 34
3167, 3167, 34
3168, 3168, 34
3169, 3169, 190
3170, 3170, 34
3171, 3171, 34
3172, 3172, 34
3173, 3173, 36
3174, 3174, 34
3175, 3175, 34
3176, 3176, 34
3177, 3177, 191
3178, 3178, 34
3179, 3179, 34
3180, 3180, 34
3181, 3181, 36
3182, 3182, 34
3183, 3183, 34
3184, 3184, 34
3185, 3185, 191
3186, 3186, 34
3187, 3187, 34
3188, 3188, 34
3189, 3189, 36
3190, 3190, 34
3191, 3191, 34
3192, 3192, 34
3193, 3193, 191
3194, 3194, 34
3195, 3195, 34
3196, 3196, 34
3197, 3197, 36
3198, 3198, 34
3199, 3199, 34
3200, 3200, 34
3201, 3201, 195
3202, 3202, 34
3203, 3203, 34
3204, 3204, 34
3205, 3205, 36
3206, 3206, 34
3207, 3207, 34
3208, 3208, 34
3209, 3209, 193
3210, 3210, 34
3211, 3211, 34
3212, 3212, 34
3213, 3213, 36
3214, 3214, 34
3215, 3215, 34
3216, 3216, 34
3217, 3217, 195
3218, 3218, 34
3219, 3219, 34
3220, 3220, 34
3221, 3221, 36
3222, 3222, 34
3223, 3223, 34
3224, 3224, 34
3225, 3225, 194
3226, 3226, 34
3227, 3227, 34
3228, 3228, 34
3229, 3229, 36
3230, 3230, 34
3231, 3231, 34
3232, 3232, 34
3233, 3233, 195
3234, 3234, 34
3235, 3235, 34
3236, 3236, 34
3237, 3237, 36
3238, 3238, 34
3239, 3239, 34
3240, 3240, 34
3241, 3241, 195
3242, 3242, 34
3243, 3243, 34
3244, 3244, 34
3245, 3245, 36
3246, 3246, 34
3247, 3247, 34
3248, 3248, 34
3249, 3249, 195
3250, 3250, 34
3251, 3251, 34
3252, 3252, 34
3253, 3253, 36
3254, 3254, 34
3255, 3255, 34
3256, 3256, 34
3257, 3257, 194
3258, 3258, 34
3259, 3259, 34
3260, 3260, 34
3261, 3261, 36
3262, 3262, 34
3263, 3263, 34
3264, 3264, 34
3265, 3265, 190
3266, 3266, 34
3267, 3267, 34
3268, 3268, 34
3269, 3269, 36
3270, 3270, 34
3271, 3271, 34
3272, 3272, 34
3273, 3273, 191
3274, 3274, 34
3275, 3275, 34
3276, 3276, 34
3277, 3277, 36
3278, 3278, 34
3279, 3279, 34
3280, 3280, 34
3281, 3281, 190
3282, 3282, 34
3283, 3283, 34
3284, 3284, 34
3285, 3285, 36
3286, 3286, 34
3287, 3287, 34
3288, 3288, 34
3289, 3289, 191
3290, 3290, 34
3291, 3291, 34
3292, 3292, 34
3293, 3293, 36
3294, 3294, 34
3295, 3295, 34
3296, 3296, 34
3297, 3297, 190
3298, 3298, 34
3299, 3299, 34
3300, 3300, 34
3301, 3301, 36
3302, 3302, 34
3303, 3303, 34
3304, 3304, 34
3305, 3305, 190
3306, 3306, 34
3307, 3307, 34
3308, 3308, 34
3309, 3309, 36
3310, 3310, 34
3311, 3311, 34
3312, 3312, 34
3313, 3313, 190
3314, 3314, 34
3315, 3315, 34
3316, 3316, 34
3317, 3317, 36
3318, 3318, 34
3319, 3319, 34
3320, 3320, 34
3321, 3321, 190
3322, 3322, 34
3323, 3323, 34
3324, 3324, 34
3325, 3325, 36
3326, 3326, 34
3327, 3327, 34
3328, 3328, 34
3329, 3329, 196
3330, 3330, 34
3331, 3331, 34
3332, 3332, 34
3333, 3333, 36
3334, 3334, 34
3335, 3335, 34
3336, 3336, 34
3337, 3337, 196
3338, 3338, 34
3339, 3339, 34
3340, 3340, 34
3341, 3341, 36
3342, 3342, 34
3343, 3343, 34
3344, 3344, 34
3345, 3345, 195
3346, 3346, 34
3347, 3347, 34
3348, 3348, 34
3349, 3349, 36
3350, 3350, 34
3351, 3351, 34
3352, 3352, 34
3353, 3353, 196
3354, 3354, 34
3355, 3355, 34
3356, 3356, 34
3357, 3357, 36
3358, 3358, 34
3359, 3359, 34
3360, 3360, 34
3361, 3361, 195
3362, 3362, 34
3363, 3363, 34
3364, 3364, 34
3365, 3365, 36
3366, 3366, 34
3367, 3367, 34
3368, 3368, 34
3369, 3369, 195
3370, 3370, 34
3371, 3371, 34
3372, 3372, 34
3373, 3373, 36
3374, 3374, 34
3375, 3375, 34
3376, 3376, 34
3377, 3377, 196
3378, 3378, 34
3379, 3379, 34
3380, 3380, 34
3381, 3381, 36
3382, 3382, 34
3383, 3383, 34
3384, 3384, 34
3385, 3385, 196
3386, 3386, 34
3387, 3387, 34
3388, 3388, 34
3389, 3389, 36
3390, 3390, 34
3391, 3391, 34
3392, 3392, 34
3393, 3393, 190
3394, 3394, 34
3395, 3395, 34
3396, 3396, 34
3397, 3397, 36
3398, 3398, 34
3399, 3399, 34
3400, 3400, 34
3401, 3401, 190
3402, 3402, 34
3403, 3403, 34
3404, 3404, 34
3405, 3405, 36
3406, 3406, 34
3407, 3407, 34
3408, 3408, 34
3409, 3409, 189
3410, 3410, 34
3411, 3411, 34
3412, 3412, 34
3413, 3413, 36
3414, 3414, 34
3415, 3415, 34
3416, 3416, 34
3417, 3417, 189
3418, 3418, 34
3419, 3419, 34
3420, 3420, 34
3421, 3421, 36
3422, 3422, 34
3423, 3423, 34
3424, 3424, 34
3425, 3425, 190
3426, 3426, 34
3427, 3427, 34
3428, 3428, 34
3429, 3429, 36
3430, 3430, 34
3431, 3431, 34
3432, 3432, 34
3433, 3433, 190
3434, 3434, 34
3435, 3435, 34
3436, 3436, 34
3437, 3437, 36
3438, 3438, 34
3439, 3439, 34
3440, 3440, 34
3441, 3441, 189
3442, 3442, 34
3443, 3443, 34
3444, 3444, 34
3445, 3445, 36
3446, 3446, 34
3447, 3447, 34
3448, 3448, 34
3449, 3449, 189
3450, 3450, 34
3451, 3451, 34
3452, 3452, 34
3453, 3453, 36
3454, 3454, 34
3455, 3455, 34
3456, 3456, 34
3457, 3457, 194
3458, 3458, 34
3459, 3459, 34
3460, 3460, 34
3461, 3461, 36
3462, 3462, 34
3463, 3463, 34
3464, 3464, 34
3465, 3465, 195
3466, 3466, 34
3467, 3467, 34
3468, 3468, 34
3469, 3469, 36
3470, 3470, 34
3471, 3471, 34
3472, 3472, 34
3473, 3473, 195
3474, 3474, 34
3475, 3475, 34
3476, 3476, 34
3477, 3477, 36
3478, 3478, 34
3479, 3479, 34
3480, 3480, 34
3481, 3481, 196
3482, 3482, 34
3483, 3483, 34
3484, 3484, 34
3485, 3485, 36
3486, 3486, 34
3487, 3487, 34
3488, 3488, 34
3489, 3489, 196
3490, 3490, 34
3491, 3491, 34
3492, 3492, 34
3493, 3493, 36
3494, 3494, 34
3495, 3495, 34
3496, 3496, 34
3497, 3497, 196
3498, 3498, 34
3499, 3499, 34
3500, 3500, 34
3501, 3501, 36
3502, 3502, 34
3503, 3503, 34
3504, 3504, 34
3505, 3505, 195
3506, 3506, 34
3507, 3507, 34
3508, 3508, 34
3509, 3509, 36
3510, 3510, 34
3511, 3511, 34
3512, 3512, 34
3513, 3513, 194
3514, 3514, 34
3515, 3515, 34
3516, 3516, 34
3517, 3517, 36
3518, 3518, 34
3519, 3519, 34
3520, 3520, 34
3521, 3521, 189
3522, 3522, 34
3523, 3523, 34
3524, 3524, 34
3525, 3525, 36
3526, 3526, 34
3527, 3527, 34
3528, 3528, 34
3529, 3529, 189
3530, 3530, 34
3531, 3531, 34
3532, 3532, 34
3533, 3533, 36
3534, 3534, 34
3535, 3535, 34
3536, 3536, 34
3537, 3537, 189
3538, 3538, 34
3539, 3539, 34
3540, 3540, 34
3541, 3541, 36
3542, 3542, 34
3543, 3543, 34
3544, 3544, 34
3545, 3545, 190
3546, 3546, 34
3547, 3547, 34
3548, 3548, 34
3549, 3549, 36
3550, 3550, 34
3551, 3551, 34
3552, 3552, 34
3553, 3553, 189
3554, 3554, 34
3555, 3555, 34
3556, 3556, 34
3557, 3557, 36
3558, 3558, 34
3559, 3559, 34
3560, 3560, 34
3561, 3561, 189
3562, 3562, 34
3563, 3563, 34
3564, 3564, 34
3565, 3565, 36
3566, 3566, 34
3567, 3567, 34
3568, 3568, 34
3569, 3569, 189
3570, 3570, 34
3571, 3571, 34
3572, 3572, 34
3573, 3573, 36
3574, 3574, 34
3575, 3575, 34
3576, 3576, 34
3577, 3577, 188
3578, 3578, 34
3579, 3579, 34
3580, 3580, 34
3581, 3581, 36
3582, 3582, 34
3583, 3583, 34
3584, 3584, 34
3585, 3585, 195
3586, 3586, 34
3587, 3587, 34
3588, 3588, 34
3589, 3589, 36
3590, 3590, 34
3591, 3591, 34
3592, 3592, 34
3593, 3593, 195
3594, 3594, 34
3595, 3595, 34
3596, 3596, 34
3597, 3597, 36
3598, 3598, 34
3599, 3599, 34
3600, 3600, 34
3601, 3601, 194
3602, 3602, 34
3603, 3603, 34
3604, 3604, 34
3605, 3605, 36
3606, 3606, 34
3607, 3607, 34
3608, 3608, 34
3609, 3609, 193
3610, 3610, 34
3611, 3611, 34
3612, 3612, 34
3613, 3613, 36
3614, 3614, 34
3615, 3615, 34
3616, 3616, 34
3617, 3617, 195
3618, 3618, 34
3619, 3619, 34
3620, 3620, 34
3621, 3621, 36
3622, 3622, 34
3623, 3623, 34
3624, 3624, 34
3625, 3625, 194
3626, 3626, 34
3627, 3627, 34
3628, 3628, 34
3629, 3629, 36
3630, 3630, 34
3631, 3631, 34
3632, 3632, 34
3633, 3633, 193
3634, 3634, 34
3635, 3635, 34
3636, 3636, 34
3637, 3637, 36
3638, 3638, 34
3639, 3639, 34
3640, 3640, 34
3641, 3641, 195
3642, 3642, 34
3643, 3643, 34
3644, 3644, 34
3645, 3645, 36
3646, 3646, 34
3647, 3647, 34
3648, 3648, 34
3649, 3649, 192
3650, 3650, 34
3651, 3651, 34
3652, 3652, 34
3653, 3653, 36
3654, 3654, 34
3655, 3655, 34
3656, 3656, 34
3657, 3657, 192
3658, 3658, 34
3659, 3659, 34
3660, 3660, 34
3661, 3661, 36
3662, 3662, 34
3663, 3663, 34
3664, 3664, 34
3665, 3665, 192
3666, 3666, 34
3667, 3667, 34
3668, 3668, 34
3669, 3669, 36
3670, 3670, 34
3671, 3671, 34
3672, 3672, 34
3673, 3673, 191
3674, 3674, 34
3675, 3675, 34
3676, 3676, 34
3677, 3677, 36
3678, 3678, 34
3679, 3679, 34
3680, 3680, 34
3681, 3681, 192
3682, 3682, 34
3683, 3683, 34
3684, 3684, 34
3685, 3685, 36
3686, 3686, 34
3687, 3687, 34
3688, 3688, 34
3689, 3689, 191
3690, 3690, 34
3691, 3691, 34
3692, 3692, 34
3693, 3693, 36
3694, 3694, 34
3695, 3695, 34
3696, 3696, 34
3697, 3697, 190
3698, 3698, 34
3699, 3699, 34
3700, 3700, 34
3701, 3701, 36
3702, 3702, 34
3703, 3703, 34
3704, 3704, 34
3705, 3705, 192
3706, 3706, 34
3707, 3707, 34
3708, 3708, 34
3709, 3709, 36
3710, 3710, 34
3711, 3711, 34
3712, 3712, 34
3713, 3713, 195
3714, 3714, 34
3715, 3715, 34
3716, 3716, 34
3717, 3717, 36
3718, 3718, 34
3719, 3719, 34
3720, 3720, 34
3721, 3721, 195
3722, 3722, 34
3723, 3723, 34
3724, 3724, 34
3725, 3725, 36
3726, 3726, 34
3727, 3727, 34
3728, 3728, 34
3729, 3729, 195
3730, 3730, 34
3731, 3731, 34
3732, 3732, 34
3733, 3733, 36
3734, 3734, 34
3735, 3735, 34
3736, 3736, 34
3737, 3737, 195
3738, 3738, 34
3739, 3739, 34
3740, 3740, 34
3741, 3741, 36
3742, 3742, 34
3743, 3743, 34
3744, 3744, 34
3745, 3745, 195
3746, 3746, 34
3747, 3747, 34
3748, 3748, 34
3749, 3749, 36
3750, 3750, 34
3751, 3751, 34
3752, 3752, 34
3753, 3753, 195
3754, 3754, 34
3755, 3755, 34
3756, 3756, 34
3757, 3757, 36
3758, 3758, 34
3759, 3759, 34
3760, 3760, 34
3761, 3761, 194
3762, 3762, 34
3763, 3763, 34
3764, 3764, 34
3765, 3765, 36
3766, 3766, 34
3767, 3767, 34
3768, 3768, 34
3769, 3769, 194
3770, 3770, 34
3771, 3771, 34
3772, 3772, 34
3773, 3773, 36
3774, 3774, 34
3775, 3775, 34
3776, 3776, 34
3777, 3777, 190
3778, 3778, 34
3779, 3779, 34
3780, 3780, 34
3781, 3781, 36
3782, 3782, 34
3783, 3783, 34
3784, 3784, 34
3785, 3785, 191
3786, 3786, 34
3787, 3787, 34
3788, 3788, 34
3789, 3789, 36
3790, 3790, 34
3791, 3791, 34
3792, 3792, 34
3793, 3793, 192
3794, 3794, 34
3795, 3795, 34
3796, 3796, 34
3797, 3797, 36
3798, 3798, 34
3799, 3799, 34
3800, 3800, 34
3801, 3801, 190
3802, 3802, 34
3803, 3803, 34
3804, 3804, 34
3805, 3805, 36
3806, 3806, 34
3807, 3807, 34
3808, 3808, 34
3809, 3809, 191
3810, 3810, 34
3811, 3811, 34
3812, 3812, 34
3813, 3813, 36
3814, 3814, 34
3815, 3815, 34
3816, 3816, 34
3817, 3817, 190
3818, 3818, 34
3819, 3819, 34
3820, 3820, 34
3821, 3821, 36
3822, 3822, 34
3823, 3823, 34
3824, 3824, 34
3825, 3825, 192
3826, 3826, 34
3827, 3827, 34
3828, 3828, 34
3829, 3829, 36
3830, 3830, 34
3831, 3831, 34
3832, 3832, 34
3833, 3833, 190
3834, 3834, 34
3835, 3835, 34
3836, 3836, 34
3837, 3837, 36
3838, 3838, 34
3839, 3839, 34
3840, 3840, 34
3841, 3841, 190
3842, 3842, 34
3843, 3843, 34
3844, 3844, 34
3845, 3845, 36
3846, 3846, 34
3847, 3847, 34
3848, 3848, 34
3849, 3849, 191
3850, 3850, 34
3851, 3851, 34
3852, 3852, 34
3853, 3853, 36
3854, 3854, 34
3855, 3855, 34
3856, 3856, 34
3857, 3857, 191
3858, 3858, 34
3859, 3859, 34
3860, 3860, 34
3861, 3861, 36
3862, 3862, 34
3863, 3863, 34
3864, 3864, 34
3865, 3865, 191
3866, 3866, 34
3867, 3867, 34
3868, 3868, 34
3869, 3869, 36
3870, 3870, 34
3871, 3871, 34
3872, 3872, 34
3873, 3873, 190
3874, 3874, 34
3875, 3875, 34
3876, 3876, 34
3877, 3877, 36
3878, 3878, 34
3879, 3879, 34
3880, 3880, 34
3881, 3881, 190
3882, 3882, 34
3883, 3883, 34
3884, 3884, 34
3885, 3885, 36
3886, 3886, 34
3887, 3887, 34
3888, 3888, 34
3889, 3889, 190
3890, 3890, 34
3891, 3891, 34
3892, 3892, 34
3893, 3893, 36
3894, 3894, 34
3895, 3895, 34
3896, 3896, 34
3897, 3897, 190
3898, 3898, 34
3899, 3899, 34
3900, 3900, 34
3901, 3901, 36
3902, 3902, 34
3903, 3903, 34
3904, 3904, 34
3905, 3905, 186
3906, 3906, 34
3907, 3907, 34
3908, 3908, 34
3909, 3909, 36
3910, 3910, 34
3911, 3911, 34
3912, 3912, 34
3913, 3913, 186
3914, 3914, 34
3915, 3915, 34
3916, 3916, 34
3917, 3917, 36
3918, 3918, 34
3919, 3919, 34
3920, 3920, 34
3921, 3921, 187
3922, 3922, 34
3923, 3923, 34
3924, 3924, 34
3925, 3925, 36
3926, 3926, 34
3927, 3927, 34
3928, 3928, 34
3929, 3929, 186
3930, 3930, 34
3931, 3931, 34
3932, 3932, 34
3933, 3933, 36
3934, 3934, 34
3935, 3935, 34
3936, 3936, 34
3937, 3937, 185
3938, 3938, 34
3939, 3939, 34
3940, 3940, 34
3941, 3941, 36
3942, 3942, 34
3943, 3943, 34
3944, 3944, 34
3945, 3945, 185
3946, 3946, 34
3947, 3947, 34
3948, 3948, 34
3949, 3949, 36
3950, 3950, 34
3951, 3951, 34
3952, 3952, 34
3953, 3953, 186
3954, 3954, 34
3955, 3955, 34
3956, 3956, 34
3957, 3957, 36
3958, 3958, 34
3959, 3959, 34
3960, 3960, 34
3961, 3961, 186
3962, 3962, 34
3963, 3963, 34
3964, 3964, 34
3965, 3965, 36
3966, 3966, 34
3967, 3967, 34
3968, 3968, 34
3969, 3969, 190
3970, 3970, 34
3971, 3971, 34
3972, 3972, 34
3973, 3973, 36
3974, 3974, 34
3975, 3975, 34
3976, 3976, 34
3977, 3977, 189
3978, 3978, 34
3979, 3979, 34
3980, 3980, 34
3981, 3981, 36
3982, 3982, 34
3983, 3983, 34
3984, 3984, 34
3985, 3985, 190
3986, 3986, 34
3987, 3987, 34
3988, 3988, 34
3989, 3989, 36
3990, 3990, 34
3991, 3991, 34
3992, 3992, 34
3993, 3993, 191
3994, 3994, 34
3995, 3995, 34
3996, 3996, 34
3997, 3997, 36
3998, 3998, 34
3999, 3999, 34
4000, 4000, 34
4001, 4001, 191
4002, 4002, 34
4003, 4003, 34
4004, 4004, 34
4005, 4005, 36
4006, 4006, 34
4007, 4007, 34
4008, 4008, 34
4009, 4009, 191
4010, 4010, 34
4011, 4011, 34
4012, 4012, 34
4013, 4013, 36
4014, 4014, 34
4015, 4015, 34
4016, 4016, 34
4017, 4017, 191
4018, 4018, 34
4019, 4019, 34
4020, 4020, 34
4021, 4021, 36
4022, 4022, 34
4023, 4023, 34
4024, 4024, 34
4025, 4025, 191
4026, 4026, 34
4027, 4027, 34
4028, 4028, 34
4029, 4029, 36
4030, 4030, 34
4031, 4031, 34
4032, 4032, 34
4033, 4033, 186
4034, 4034, 34
4035, 4035, 34
4036, 4036, 34
4037, 4037, 36
4038, 4038, 34
4039, 4039, 34
4040, 4040, 34
4041, 4041, 186
4042, 4042, 34
4043, 4043, 34
4044, 4044, 34
4045, 4045, 36
4046, 4046, 34
4047, 4047, 34
4048, 4048, 34
4049, 4049, 186
4050, 4050, 34
4051, 4051, 34
4052, 4052, 34
4053, 4053, 36
4054, 4054, 34
4055, 4055, 34
4056, 4056, 34
4057, 4057, 186
4058, 4058, 34
4059, 4059, 34
4060, 4060, 34
4061, 4061, 36
4062, 4062, 34
4063, 4063, 34
4064, 4064, 34
4065, 4065, 186
4066, 4066, 34
4067, 4067, 34
4068, 4068, 34
4069, 4069, 36
4070, 4070, 34
4071, 4071, 34
4072, 4072, 34
4073, 4073, 185
4074, 4074, 34
4075, 4075, 34
4076, 4076, 34
4077, 4077, 36
4078, 4078, 34
4079, 4079, 34
4080, 4080, 34
4081, 4081, 186
4082, 4082, 34
4083, 4083, 34
4084, 4084, 34
4085, 4085, 36
4086, 4086, 34
4087, 4087, 34
4088, 4088, 34
4089, 4089, 186
4090, 4090, 34
4091, 4091, 34
4092, 4092, 34
4093, 4093, 36
4094, 4094, 34
4095, 4095, 34
0, 0, 34
